Note: Gene name with symbol '#' represents it is Wnt pathway components validated by literature study. The last colomn is the path socre.,,,,,,,,
W08D2.1 #,C01G6.8 #,C34F11.9 #,T05C12.6 #,F44B9.6,F13G3.1,W10C8.2 #,T23D8.9 #,8.15E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,T07C4.6,W10C8.2 #,T23D8.9 #,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,W10C8.2 #,T23D8.9 #,,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,W10C8.2 #,T23D8.9 #,,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,F13G3.1,W10C8.2 #,T23D8.9 #,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,T22H9.4,W10C8.2 #,T23D8.9 #,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,T22H9.4,W10C8.2 #,T23D8.9 #,5.45E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,Y51H4A.4,W10C8.2 #,T23D8.9 #,5.44E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,Y51H4A.4,W10C8.2 #,T23D8.9 #,5.44E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,C07A12.1,W10C8.2 #,T23D8.9 #,5.27E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,C07A12.1,W10C8.2 #,T23D8.9 #,5.27E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F53F8.1,F13G3.1,W10C8.2 #,T23D8.9 #,5.12E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F53F8.1,T07C4.6,W10C8.2 #,T23D8.9 #,5.12E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,R11E3.6 #,F13G3.1,W10C8.2 #,T23D8.9 #,5.06E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F53F8.1,T22H9.4,W10C8.2 #,T23D8.9 #,5.02E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T28F12.2,F13G3.1,W10C8.2 #,T23D8.9 #,4.86E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F53F8.1,Y51H4A.4,W10C8.2 #,T23D8.9 #,4.82E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T28F12.2,T22H9.4,W10C8.2 #,T23D8.9 #,4.70E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y51H4A.4,F13G3.1,W10C8.2 #,T23D8.9 #,4.67E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y51H4A.4,T07C4.6,W10C8.2 #,T23D8.9 #,4.67E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y51H4A.4,T22H9.4,W10C8.2 #,T23D8.9 #,4.67E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y51H4A.4,W10C8.2 #,T23D8.9 #,,4.66E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y51H4A.4,C07A12.1,W10C8.2 #,T23D8.9 #,4.52E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C34C6.6,F13G3.1,W10C8.2 #,T23D8.9 #,4.47E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y45G5AM.1,F13G3.1,W10C8.2 #,T23D8.9 #,4.23E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y45G5AM.1,T22H9.4,W10C8.2 #,T23D8.9 #,4.23E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y45G5AM.1,T07C4.6,W10C8.2 #,T23D8.9 #,4.23E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,Y45G5AM.1,Y51H4A.4,W10C8.2 #,T23D8.9 #,4.21E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T22B7.1,F13G3.1,W10C8.2 #,T23D8.9 #,4.20E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T22B7.1,T07C4.6,W10C8.2 #,T23D8.9 #,4.20E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T22B7.1,T22H9.4,W10C8.2 #,T23D8.9 #,4.20E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T22B7.1,Y51H4A.4,W10C8.2 #,T23D8.9 #,4.19E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C26E6.2,F13G3.1,W10C8.2 #,T23D8.9 #,4.16E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C26E6.2,T07C4.6,W10C8.2 #,T23D8.9 #,4.15E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T22B7.1,C07A12.1,W10C8.2 #,T23D8.9 #,4.06E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,R11E3.6 #,T22H9.4,W10C8.2 #,T23D8.9 #,4.04E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F53F8.1,C07A12.1,W10C8.2 #,T23D8.9 #,4.02E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,F13G3.1,C49A1.4,W10C8.2 #,T23D8.9 #,3.72E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,T07C4.6,C49A1.4,W10C8.2 #,T23D8.9 #,3.72E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C07A12.1,T07C4.6,W10C8.2 #,T23D8.9 #,3.70E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C07A12.1,F13G3.1,W10C8.2 #,T23D8.9 #,3.70E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C07A12.1,T22H9.4,W10C8.2 #,T23D8.9 #,3.70E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C07A12.1,Y51H4A.4,W10C8.2 #,T23D8.9 #,3.69E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,R11E3.6 #,Y51H4A.4,W10C8.2 #,T23D8.9 #,3.62E-10
W08D2.1 #,C01G6.8 #,C34F11.9 #,F44G3.9,C07A12.1,W10C8.2 #,T23D8.9 #,,3.58E-10
